product_id,sell_price_paise,source,as_of
NKCECATQF8ZXGXJS,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE7KFHGZ5FPWFB,60000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPEYQHGTHDHSJNM,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QUHEXQ5BG,159900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEGZ66ATHMFPJV,53900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATDNA7SWQ4ECPVS,99500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE2YCPAPGYFVZP,17100,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEH3ESGH2PTCHE,75000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEY6JYDGGESWXC,30000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CBKEAHJXUTDPXNFP,47000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SKIEG6R7Y6N66FS5,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATEAY8W9HGKFUUQ,32900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SCSEGE9JZNUZHJ7M,119900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QU6HG98UZ,138000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHDZ5ZJZGF75KGA,169900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE3UZUHJEU7W5S,27400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE4VA4WZWGGXUT,35000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
JCKEH9EMRAAEPJBD,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEAGXHRYTNTMG7,24900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHODUMFYWTPDYNX6,374600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
KRTEDZ9EYGADAEC7,32000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
HMBEJJ5GZDSPV69C,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BTWEBRD3Z9PTDBDF,54900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE7M92AVG5TAZ2,2529300,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DIAEJUCEZNKKK4FK,22500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEDTNSGFUFPYBQ,270000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEAUABQR7WXDYP,47500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CTTEH9FUH3GKT3TF,44800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE993PJPXPVFKR,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEHWJCAYMKQGRT,47000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEBMB4XAWWEYCT,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATEHZZXEGZEZZBQ,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SWSEH7ZZ6EYGH7T2,40700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MUGE8TQEZKAD9WVN,25000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SRTEGKWYRMVXC7GE,189700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE6P3BBZD72UJ6,64900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEYUPBJYPZXKTX,79800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PCSEAH5WEFMRTDEX,55000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEFH5CNYDGAUHZ,16400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE993PM4ZSYGWE,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PPME8GGFTYH9V2HG,12500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEA4BDK3QYWRHS,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WCKE23K4EUMSGH4F,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SWSECZHKFEYWVYXN,90900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PEBEBQCZT8FR6EKK,139900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TRODV7EYWAFXKFUW,20400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEFQF6GZF9ZCZQ,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
FABE8VYTQZZPBJEH,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEGHE932WJZYYY,49500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE6YRAHZCTEFXH,149900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE8YSVEPPCZ42Y,119900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAECH63WYDG6TE2,122200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QYNFWAQHM,92000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
HDNEDVWYZKSHSUXF,1141000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE96Y4TQHKBXXK,1261600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
FSEEJVNPNZHCXNNK,524200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DSTEJJEXFWXKBDYM,97900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIEYZ5TBYZ9VUFJ,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOE3S9B2TDHEQDU,251900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREE25GGZVGHXHYG,77900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEBGGKNBC7H57G,54900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE9F5UH6UFQBDY,142400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBADXW8X6GXZHHG2,183000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEFP2XSXGXBTPX,188000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
LJGEB2KMCMMHHFC7,30900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTE7ZPZZY64JF72,65000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAEBZKUYSPW4XBE,24900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEDQEDVZT2TZ8A,28900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE9DJQRGFJ3BUM,168500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATECKRCSC8WGWG5,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TROEGZUQDD7VPHKP,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BLOEGYWFQRFHPXGE,94900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEJP2GGGP2GGPB,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGDWKZM5ETTQGGU,1743300,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DGBDZFBTFEF4H2VJ,14400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
VCLEHVYZ6XBJHHMG,180000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEGWVHWR36YPBY,275000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE6SR4FAJTR6ZF,46700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEG7PNZ3WGSFWR,27900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CBKEAHJXV4ZEJ5MS,46700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEBVP6FKYVH7PY,34900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BAREGJ8B2Y3TPUWH,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIE4THTCWNHTZXM,73000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEGGUTDYJCK7KZ,47900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEA4CAN5YDCS6V,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEFABMRTNCSHJ8,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE88FRGZCXNKUG,4366300,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREE92AZVUY9RHZG,89900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SAREG44SGVXFFJZJ,105000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BCHEFGV9KXJXPGMZ,28800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE9G2B7GUUJ8HR,28900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEDAKCZHXRBG9G,1822000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPE6HZUKGTFPUFP,47900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE38HBGUZ6W6G8,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DIAE4Q5MBSTEGHRW,95000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PBXE5YG7JZP48WAF,8900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SCHE4YSTYDQBDYQF,15000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEEABUEUGZBSMT,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SGLE8YSWHJAGP3WJ,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEE84JNGJT9VQ3,133200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PACEAYZANXQFKGZ3,47000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDECMAYWVGGDCUF,149900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE75PWNHSC53VW,90900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BLBEDZARQ6FVQGGH,27500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SKIEA3GZPBMGZCTQ,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RTREBUH2XQHZ5GCS,149000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE9RCW8ABDHNQM,35000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEDSGAGF5TUZZA,37900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE66CGVGRRYFTF,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEBUPHUZM4BRWF,25000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QSDTHGBEH,159900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEGG9VJJHGYPN4,15900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTEEFQYRXG98PFA,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE9Y6MFD79NVTZ,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCDWBPZSXKPM7HU,38000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DIAEAHWGMRAZM99C,73900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE6KWDZJCPGGEZ,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE5YQ4CDHJX4ZA,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEDSKCGHHJTHB3,22500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEDHZGTZCDDAFQ,139900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEBGTKH26DZGMD,29500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
KRTEFG6MGMW4FQXF,55900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREE8FWRAYKKFBQQ,87600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOE2MCJC5DUUBTY,159000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTEBUEGUX7QFFEN,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SWSEBHCPHKWEUAAG,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIEEHYKHDNH7GFF,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CCVEFX3XNKFEF843,99800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATECQHN32HEEQGY,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PPJEAJTT86WKA5G9,348000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE96SXZUY5TZPS,25000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE62Q8XFQS7QU4,75800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE93RYD5FX5MPW,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PBXEAKUHBKVYNGEG,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QZZF7VZMM,159900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
AFGEFM63JABYTPYJ,273600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAE3JRHMQRQNGAZ,135000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE9DK5ZQPQGVDV,168500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATDN8YFDYTSWDFF,82500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAEDZHYCJZWPV7D,95000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
KTAEHE9KEZBBQHYA,104900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WCKE56UCFX5EG9ZK,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CPCE8GHXPGAXBZVG,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PTLEH3ECEWH2STEX,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE2FRBKYZQFHSE,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATDZ5HGUUHWPYHC,95000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEGJFXYTH2MG98,47900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RCTDHPZTWCHTKKSW,499500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PEBEDMZDJRMHM6QP,154900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEFZ28RPFNBRAH,30000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEA5FHMHZ3HZR6,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEGJY6YDEWBYBA,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
GLSEHEHRX2AEPMY4,67700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PCSED7G5QSRGNGTW,15000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEFKBYDZMHUYZK,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
JCKEDWXXATC4FTXC,89900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEC89YJYEHBW2C,129500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE8YJHPPWMYBPZ,33500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBADVZCAVZYNEFEG,48900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDE2HP6K7YXNUWX,98500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
KRTE9JEY2HZZN9YW,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEGMUCMFXZ3FZZ,99000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MUGEAGGKNHCZKE2Q,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
JWSECG6Z6HEAHDC4,66900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PBXEDDEFV2FSNH4S,45000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCDQDYBKTC6G9GH,169900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SWTE8ZHJKG6YVQPE,139900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGDWKZNGUHGKETQ,778100,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PBXEA7NX6KNDHYH3,34900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TIEEEFKZHZZF72JK,37400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BLAEDZF2CD3HA8P9,119900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SWTEAFYHGPFNGHUS,95900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEBZ65KFSBZKBT,189900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE7KFGCXTRW8YK,64000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDE7RMR597YAKXB,119900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEFS7QNHMY8NG7,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2R8G7QFUZP,159900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE48ZU6EAYFSCM,49500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATE6GAQSZYB3FKY,15000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MUGEGZUHRUHN684R,25900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEE84JWP32C7YK,133200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PCSE7B6U2VYJZWSQ,51000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOE6ZEBTRHQ4DDG,179500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
JWSEAXHZUDNH3ASY,37000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE6UDNUXGJ9QWC,111800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEGGAYF5HTP4RG,15900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEA5FHH53NDT9H,24900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPE6ZCJXKZYHHZC,90000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WBTEDVH6WXGPER53,34900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEJZ2JX5NNPREZ,110000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PBXEBQGM9YPSQDMH,45900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE9ZYADVZJF4RM,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEBP8AQZGMMWT9,40000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHED656GZFVSYHM,35000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RCTEDZ26MNFN2K2T,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE89F4YRG7QDZ3,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TUNEB42Q7WY4HRFN,71900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTDZEKGZFZDVCKJ,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTE62WFHSE7YFHS,84900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BTWE3SMGZCGQMAZX,23900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCDTAXF2EYZ7MP8,29600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIEBGHDHBWNZBJB,406000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE88AHDPXRSJPE,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PBXECYF3YHWYG4UN,34900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTE94E9WWH5ENFK,49500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEAC4R9FT7PDSK,168500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECUWZ8GPZMZYY,149900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIEARR3DXE2SXRF,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTEF3VTKZT2FUSG,102500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAECBUGKYS92MSZ,32000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
USGEE4P5BUGKHE2M,84900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE3P8YHGJF5WUZ,14900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BCHEGAZ8PJG7ZQRR,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREDWYJ9NYYYTKZD,79500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PTPEY6JZN3K8Z5GA,126700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PCSE4V8H8WJHEKHH,179900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREECACWBGY4WYZR,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATEHYW22MBMYNJG,54900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCDZK5DNMVQHGWH,45000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BDSEGZCEKFVE5WXY,53900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CTTEH9FTTMQQHD9V,44800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEGG4P8HYHRAC9,62400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIEJWDQATXMFH5C,881900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHDX6XEUHTSBCZG,42500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SPWEGCNKUCZFESYG,55000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPECMKVGDAFAUCV,89900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
JEAEHWBYQCUYQABJ,189900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEDUXKWHZFVQN7,22900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
VASEJQQNGXXSK9HM,40000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE8TQ9J4ZGYGFA,2100000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIEFFFPDETWTWZR,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ERGEY6NKQZGN5XHY,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BALEYMGAEZYXDPCH,329900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPEHZP9DTWGBRTT,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE9HF3HDDZJ5G4,15500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAEJZSPWSYRUGRJ,18900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIEJUZGB9FP9YW9,249900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE9F5TBSHYS7QF,84000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE75PWHVTUYRHM,62900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEJPHB6KF8NGBK,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEJMAZVTQYQMQJ,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QYGAGSCUU,159900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCDRSJR2EEPBYUG,119900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIEBU65ZEWJE2Q7,214900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEDAPSZFBHAGJY,1955900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CPCEJMM73MRDHKCY,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE8M88W94MUBBZ,44500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTEB4MHWGHHYZMV,47500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PCSE5N9BAHDXCSVB,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BOLEGZXAXYHAJMZY,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MATEHFNNMZUFNXP3,38400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTEB774BTFUHHVA,265000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEE6YMKGHQ4C4K,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATE5HFYHPFHRCHY,89900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE7NFFJUFHDAQZ,35000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
